,Compound,Date,Hockey Team,Negative,Neutral,Positive,Text,Tweets Ago
2194,-0.5719,Thu Nov 29 17:19:04 +0000 2018,@penguins,0.829,0.171,0.0,The Pittsburgh Penguins have claimed forward Jean-Sebastien Dea off waivers from the New Jersey Devils. Dea has bee… https://t.co/QuD81HiaA3,95
2195,0.4964,Thu Nov 29 15:20:11 +0000 2018,@penguins,0.726,0.072,0.202,"So, yeah, we lost last night... but Sidney Crosby was sensational (as usual).

Here's another look at his natural h… https://t.co/7I9biVesPg",96
2196,0.5106,Thu Nov 29 05:53:46 +0000 2018,@penguins,0.699,0.1,0.201,RT @PensInsideScoop: Crosby pointed to the failed PP in 3rd with game tied as turning point. “We have the best power play in the league. We…,97
2197,0.8957,Thu Nov 29 05:51:00 +0000 2018,@penguins,0.638,0.0,0.362,"Coach Sullivan: ""I thought Sid tried to will us a win with his effort. He was terrific all night long... I loved ou… https://t.co/ByblaUuQiM",98
2198,0.3182,Thu Nov 29 05:20:06 +0000 2018,@penguins,0.821,0.058,0.121,"The Penguins fall to the Avalanche on the road, 6-3.

Sidney Crosby nets a natural hat trick for Pittsburgh. https://t.co/s83EcjXFu6",99
2199,0.0,Thu Nov 29 05:15:29 +0000 2018,@penguins,1.0,0.0,0.0,RT @PensInsideScoop: Empty-netter. Avs lead 5-3. MacKinnon -SK,100
2200,0.4003,Tue Dec 04 01:05:35 +0000 2018,@SanJoseSharks,0.87,0.0,0.13,RT @SharksCare: December is our Season of Giving month and we have a lot to look forward to! ❤️ https://t.co/dbOobXy8vC,1
2201,0.4588,Mon Dec 03 22:42:59 +0000 2018,@SanJoseSharks,0.857,0.0,0.143,"Winter is coming and so is this week's @AlaskaAir #SharksTerritory contest.

Vote for your favorite 📸 and submit yo… https://t.co/JqQysVF7Ev",2
2202,0.4404,Mon Dec 03 22:20:31 +0000 2018,@SanJoseSharks,0.884,0.0,0.116,"RT @SharksCare: Coming to the @SanJoseSharks game on Wednesday? Bring a new, unwrapped toy or gift card for our toy drive in partnership wi…",3
2203,0.4404,Mon Dec 03 20:47:34 +0000 2018,@SanJoseSharks,0.868,0.0,0.132,"Hockey is for everyone. 

And we can’t think of a better (or more fun) example than the annual #SJSharks and… https://t.co/OT5QlVx7TC",4
2204,0.7263,Mon Dec 03 20:11:52 +0000 2018,@SanJoseSharks,0.816,0.0,0.184,"RT @S4A_Ice: A couple weeks ago we asked you to skate for a cause, and you showed up in a big way! We are proud to pitch in and help our fe…",5
2205,0.0,Mon Dec 03 20:00:43 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"The #NHLAllStar Game is at the Tank this season, which means the Pacific Division captain needs to be a Shark. 

Ma… https://t.co/ULgdTXE9f5",6
2206,0.6476,Mon Dec 03 19:30:16 +0000 2018,@SanJoseSharks,0.751,0.0,0.249,"Ever wanted to become a bobblehead? Now’s your chance!

Take a photo with your favorite #SJSharks bobblehead in you… https://t.co/dHfQeFwYwC",7
2207,0.5859,Mon Dec 03 16:30:00 +0000 2018,@SanJoseSharks,0.808,0.0,0.192,The #SJSharks get back in the W column. You get #SJSharks win highlights back in your timeline 👌 https://t.co/dSJivoSBv7,8
2208,0.1027,Mon Dec 03 03:27:11 +0000 2018,@SanJoseSharks,0.667,0.156,0.178,RT @NBCSSharks: Braun talks about Jones and the save that broke his stick https://t.co/9L2cI3S0sf,9
2209,-0.1027,Mon Dec 03 03:17:59 +0000 2018,@SanJoseSharks,0.92,0.08,0.0,"Since 2015-16, @Burnzie88 leads NHL defensemen with 124 road points. @ErikKarlsson65 is second with 101 points. https://t.co/G5Y9uV9WbD",10
2210,0.8122,Mon Dec 03 03:17:12 +0000 2018,@SanJoseSharks,0.351,0.0,0.649,"@ImJeffSchroeder Congrats, your #SharksHeadline won! https://t.co/mTB5BAlMVo",11
2211,0.5267,Mon Dec 03 03:01:48 +0000 2018,@SanJoseSharks,0.541,0.0,0.459,Winning in Montreal mood: https://t.co/AiMK9pyXq8,12
2212,0.0,Mon Dec 03 02:48:40 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Your three stars from tonight's game:

⭐️ @jpav8 🚨🍎
⭐️⭐️ Martin Jones 39 ❌
⭐️⭐️⭐️ Andrew Shaw (MTL)",13
2213,0.8264,Mon Dec 03 02:45:07 +0000 2018,@SanJoseSharks,0.712,0.0,0.288,"It’s #SharksHeadline time! Make it funny, keep it short, and use the hashtag. The best one will be used on https://t.co/La2Bog8rj5!",14
2214,0.0,Mon Dec 03 02:42:41 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"La Victoire! 

Recap: https://t.co/yXeqNaaCSw https://t.co/MQw4d1i0VG",15
2215,0.0,Mon Dec 03 02:40:25 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,More #HockeyHugs because Martin Jones. https://t.co/XE0T3bRWeU,16
2216,0.7284,Mon Dec 03 02:37:41 +0000 2018,@SanJoseSharks,0.494,0.0,0.506,"LES REQUINS GAGNENT!

SHARKS WIN! https://t.co/FNeIf32kIh",17
2217,0.5106,Mon Dec 03 02:23:08 +0000 2018,@SanJoseSharks,0.476,0.0,0.524,Martin Jones appreciation tweet 🙌,18
2218,0.0,Mon Dec 03 02:07:50 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,Keep bringing the BOOM Simek! https://t.co/r4lU0vPbx6,19
2219,0.0,Mon Dec 03 02:00:55 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Let's close it out in the third!

📺: NBCSCA 
🖥: https://t.co/f08sDZaK3O 
📻: 98.5 @KFOX 
📱: #SJSharks app https://t.co/UuTKm9KjYM",20
2220,0.4003,Tue Dec 04 01:05:35 +0000 2018,@SanJoseSharks,0.87,0.0,0.13,RT @SharksCare: December is our Season of Giving month and we have a lot to look forward to! ❤️ https://t.co/dbOobXy8vC,21
2221,0.4588,Mon Dec 03 22:42:59 +0000 2018,@SanJoseSharks,0.857,0.0,0.143,"Winter is coming and so is this week's @AlaskaAir #SharksTerritory contest.

Vote for your favorite 📸 and submit yo… https://t.co/JqQysVF7Ev",22
2222,0.4404,Mon Dec 03 22:20:31 +0000 2018,@SanJoseSharks,0.884,0.0,0.116,"RT @SharksCare: Coming to the @SanJoseSharks game on Wednesday? Bring a new, unwrapped toy or gift card for our toy drive in partnership wi…",23
2223,0.4404,Mon Dec 03 20:47:34 +0000 2018,@SanJoseSharks,0.868,0.0,0.132,"Hockey is for everyone. 

And we can’t think of a better (or more fun) example than the annual #SJSharks and… https://t.co/OT5QlVx7TC",24
2224,0.7263,Mon Dec 03 20:11:52 +0000 2018,@SanJoseSharks,0.816,0.0,0.184,"RT @S4A_Ice: A couple weeks ago we asked you to skate for a cause, and you showed up in a big way! We are proud to pitch in and help our fe…",25
2225,0.0,Mon Dec 03 20:00:43 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"The #NHLAllStar Game is at the Tank this season, which means the Pacific Division captain needs to be a Shark. 

Ma… https://t.co/ULgdTXE9f5",26
2226,0.6476,Mon Dec 03 19:30:16 +0000 2018,@SanJoseSharks,0.751,0.0,0.249,"Ever wanted to become a bobblehead? Now’s your chance!

Take a photo with your favorite #SJSharks bobblehead in you… https://t.co/dHfQeFwYwC",27
2227,0.5859,Mon Dec 03 16:30:00 +0000 2018,@SanJoseSharks,0.808,0.0,0.192,The #SJSharks get back in the W column. You get #SJSharks win highlights back in your timeline 👌 https://t.co/dSJivoSBv7,28
2228,0.1027,Mon Dec 03 03:27:11 +0000 2018,@SanJoseSharks,0.667,0.156,0.178,RT @NBCSSharks: Braun talks about Jones and the save that broke his stick https://t.co/9L2cI3S0sf,29
2229,-0.1027,Mon Dec 03 03:17:59 +0000 2018,@SanJoseSharks,0.92,0.08,0.0,"Since 2015-16, @Burnzie88 leads NHL defensemen with 124 road points. @ErikKarlsson65 is second with 101 points. https://t.co/G5Y9uV9WbD",30
2230,0.8122,Mon Dec 03 03:17:12 +0000 2018,@SanJoseSharks,0.351,0.0,0.649,"@ImJeffSchroeder Congrats, your #SharksHeadline won! https://t.co/mTB5BAlMVo",31
2231,0.5267,Mon Dec 03 03:01:48 +0000 2018,@SanJoseSharks,0.541,0.0,0.459,Winning in Montreal mood: https://t.co/AiMK9pyXq8,32
2232,0.0,Mon Dec 03 02:48:40 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Your three stars from tonight's game:

⭐️ @jpav8 🚨🍎
⭐️⭐️ Martin Jones 39 ❌
⭐️⭐️⭐️ Andrew Shaw (MTL)",33
2233,0.8264,Mon Dec 03 02:45:07 +0000 2018,@SanJoseSharks,0.712,0.0,0.288,"It’s #SharksHeadline time! Make it funny, keep it short, and use the hashtag. The best one will be used on https://t.co/La2Bog8rj5!",34
2234,0.0,Mon Dec 03 02:42:41 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"La Victoire! 

Recap: https://t.co/yXeqNaaCSw https://t.co/MQw4d1i0VG",35
2235,0.0,Mon Dec 03 02:40:25 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,More #HockeyHugs because Martin Jones. https://t.co/XE0T3bRWeU,36
2236,0.7284,Mon Dec 03 02:37:41 +0000 2018,@SanJoseSharks,0.494,0.0,0.506,"LES REQUINS GAGNENT!

SHARKS WIN! https://t.co/FNeIf32kIh",37
2237,0.5106,Mon Dec 03 02:23:08 +0000 2018,@SanJoseSharks,0.476,0.0,0.524,Martin Jones appreciation tweet 🙌,38
2238,0.0,Mon Dec 03 02:07:50 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,Keep bringing the BOOM Simek! https://t.co/r4lU0vPbx6,39
2239,0.0,Mon Dec 03 02:00:55 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Let's close it out in the third!

📺: NBCSCA 
🖥: https://t.co/f08sDZaK3O 
📻: 98.5 @KFOX 
📱: #SJSharks app https://t.co/UuTKm9KjYM",40
2240,0.0,Mon Dec 03 01:52:03 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,Second period mood: https://t.co/DPOe7pfrjP,41
2241,0.0,Mon Dec 03 01:48:19 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,The 📈 and 🔢 headed into the third period. https://t.co/wlMnydFM4O,42
2242,0.0,Mon Dec 03 01:41:05 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,RT @NBCSSharks: Captain America answers the Habs goal and the Sharks go back up by two https://t.co/dtUbRyYmUX,43
2243,0.3182,Mon Dec 03 01:40:55 +0000 2018,@SanJoseSharks,0.685,0.0,0.315,"Nbd, just @jpav8 sliiiiiding by. https://t.co/xJidBmWrOI",44
2244,0.0,Mon Dec 03 01:36:00 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"CAP! 🚨

#SJSharks lead 3-1 with 4:09 left in the second period. https://t.co/YWu52f8TE3",45
2245,0.0,Mon Dec 03 01:23:07 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,Bonjour Vlasics 👋 @Vlasic44 https://t.co/keemOBhXAm,46
2246,-0.1027,Mon Dec 03 01:15:18 +0000 2018,@SanJoseSharks,0.865,0.135,0.0,Radim Simek out here knocking his nerves with 🔥 hits. https://t.co/6Hv403nPNV,47
2247,0.0,Mon Dec 03 01:06:07 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Second period is underway!

📺: NBCSCA 
🖥: https://t.co/f08sDZaK3O 
📻: 98.5 @KFOX 
📱: #SJSharks app https://t.co/TMokYPuq7M",48
2248,0.0,Mon Dec 03 01:02:59 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"First period mood:

#HockeyHugs https://t.co/EMTNHdQIcg",49
2249,0.5106,Mon Dec 03 00:56:02 +0000 2018,@SanJoseSharks,0.548,0.0,0.452,Martin Jones appreciation content. https://t.co/ZSJzz8BQEb,50
2250,0.2732,Mon Dec 03 00:53:01 +0000 2018,@SanJoseSharks,0.656,0.0,0.344,Well this is refreshing 😅 https://t.co/iGvUT2Ujlg,51
2251,0.0,Mon Dec 03 00:44:14 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"⚠️ CAUTION ⚠️

Flying twigs zone. https://t.co/ozOpETUqWn",52
2252,0.0,Mon Dec 03 00:38:30 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,RT @BrodieNBCS: A @Burnzie88 blast makes it 2-0 #SJSharks in Montreal https://t.co/dTGiq0w8xl,53
2253,0.34,Mon Dec 03 00:38:03 +0000 2018,@SanJoseSharks,0.676,0.0,0.324,Power play at it's finest 😍 https://t.co/0xVgxK2epn,54
2254,0.4003,Mon Dec 03 00:32:23 +0000 2018,@SanJoseSharks,0.848,0.0,0.152,"BURNZIE! 🚨

#SJSharks make it 2-0 on the power play. 9:31 remaining in the first period. https://t.co/TGq0oPRvcU",55
2255,-0.5411,Mon Dec 03 00:28:21 +0000 2018,@SanJoseSharks,0.72,0.28,0.0,RT @NBCSSharks: Braun with the steal and the slapper! https://t.co/mRr2ZqZ6AR,56
2256,0.0,Mon Dec 03 00:20:15 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,WHAT. A. 💣! https://t.co/WUUQBD2cHA,57
2257,0.0,Mon Dec 03 00:17:52 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"JUSTIN BRAUN! 🚨

#SJSharks take the earlyt 1-0 lead. https://t.co/DDblz9DVRg",58
2258,0.0,Mon Dec 03 00:13:55 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"GAME ON! 🦈

📺: NBCSCA 
🖥: https://t.co/f08sDZaK3O 
📻: 98.5 @KFOX 
📱: #SJSharks app https://t.co/Hnp2AaM0cf",59
2259,0.0,Mon Dec 03 00:06:55 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"First NHL game? Take a solo lap, rook!

#SJSharks https://t.co/p61evAPKlF",60
2260,0.0,Mon Dec 03 00:02:08 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,A new look to the #SJSharks starting lineup tonight 👀 https://t.co/BOtV41Ddgr,61
2261,0.0,Sun Dec 02 23:38:21 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,RT @BretHedican: .@ToyotaFanZone Listen in for Keys-2-Game on @KFOX for @SanJoseSharks vs @CanadiensMTL 3:30 pm pst #NHL https://t.co/UlVPB…,62
2262,0.0,Sun Dec 02 23:15:01 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Nous sommes ici!

📍 Montreal, QC, CA
🌚 39 F https://t.co/22jDBItz9g",63
2263,0.7263,Sun Dec 02 23:00:12 +0000 2018,@SanJoseSharks,0.747,0.0,0.253,"Time for the @Blackoakcasino Goal Guess! Make your pick in the link below for a chance to win a signed puck. 
https://t.co/eIt1QDoRoF",64
2264,0.0,Sun Dec 02 17:57:07 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Martin Jones between the pipes tonight 🥅

🗒: https://t.co/8ZLAEh21Ji https://t.co/Ug0ecZbe5B",65
2265,0.0,Sun Dec 02 17:51:08 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Radim Simek is expected to make his #SJSharks debut tonight.

🗒: https://t.co/8ZLAEh21Ji https://t.co/Womk5GMhvb",66
2266,0.0,Sun Dec 02 17:39:55 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"A 👀 at the 🔢 ahead of #SJSvsMTL.

🗒: https://t.co/8ZLAEh21Ji https://t.co/xQVI1TA7m3",67
2267,0.0,Sun Dec 02 16:01:04 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"GAMEDAY! 🦈 The #SJSharks wrap up the road trip tonight in Montreal. 

🗒: https://t.co/fTpGiwQUS4 https://t.co/qa4JHVhwIV",68
2268,0.0,Sun Dec 02 04:44:49 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,Way to go Cuda! 👏 https://t.co/9PJ1r9TKDj,69
2269,0.0,Sat Dec 01 21:09:32 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,Wrapping up the road trip tomorrow. https://t.co/jc9kcDaeMo,70
2270,-0.3818,Sat Dec 01 20:51:07 +0000 2018,@SanJoseSharks,0.536,0.464,0.0,"Dislike. 

Recap: https://t.co/E4HTxaHI71 https://t.co/d9yCZ365aM",71
2271,0.0,Sat Dec 01 20:47:43 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,6-2.,72
2272,0.0,Sat Dec 01 20:47:01 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Correction: it was Goodrow with the tip, so it's a GOOD(row) GOAL! https://t.co/W9j3CxhquG",73
2273,0.0,Sat Dec 01 20:45:59 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Dilly Dilly! 

#SJSharks trail 5-2. https://t.co/dDcXzvnFxU",74
2274,0.0,Sat Dec 01 20:40:43 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,🙃🙃🙃,75
2275,-0.2023,Sat Dec 01 20:39:57 +0000 2018,@SanJoseSharks,0.847,0.153,0.0,Empty net for the #SJSharks with 5:21 remaining in the third.,76
2276,0.0,Sat Dec 01 20:17:35 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"4-1, Senators.",77
2277,0.0,Sat Dec 01 20:09:13 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Third period. Let's go. 

📺: NBCSCA 
💻: https://t.co/f08sDZaK3O 
📻: 98.5 @KFOX 
📱: #SJSharks⁠⁠ app https://t.co/zClMvc8YMx",78
2278,0.3418,Sat Dec 01 20:06:10 +0000 2018,@SanJoseSharks,0.5,0.172,0.327,We want to take a moment to appreciate this RIDICULOUS paddle save by Martin Jones. https://t.co/fnY9NuNh9x,79
2279,0.0,Sat Dec 01 19:58:33 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Got 20 minutes to make a comeback. 

#SJSharks https://t.co/YJpecp4AXL",80
2280,0.0,Sat Dec 01 19:51:46 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"RT @NBCSSharks: WATCH: @SanJoseSharks Intermission Live with @BrodieNBCS, @DocBrown37 and @SoniaTyding https://t.co/GH1idDOoqL",81
2281,0.0,Sat Dec 01 19:36:10 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,3-1 Senators.,82
2282,0.0,Sat Dec 01 19:34:05 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"2-1, Senators now. 😕",83
2283,0.9124,Sat Dec 01 19:32:47 +0000 2018,@SanJoseSharks,0.284,0.0,0.716,"Yes, that save DEFINITELY deserves a Martin Jones appreciation tweet.",84
2284,0.34,Sat Dec 01 19:29:51 +0000 2018,@SanJoseSharks,0.625,0.0,0.375,This passing play tho 😍 https://t.co/xabLyFpkXy,85
2285,0.0,Sat Dec 01 19:25:55 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,JUMBOOOOOOO!! Ties it up 1-1! https://t.co/EXSIq0khCF,86
2286,0.5307,Sat Dec 01 19:22:17 +0000 2018,@SanJoseSharks,0.745,0.0,0.255,"But cue the Jaws theme.

The #SJSharks are on a POWER PLAY!",87
2287,0.0,Sat Dec 01 19:19:28 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,Senators score first. 1-0 with 12:30 left in the second.,88
2288,0.0,Sat Dec 01 19:12:15 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,Sorensen. Falk. 👊💥,89
2289,0.0,Sat Dec 01 19:07:43 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Second period is underway! 

📺: NBCSCA 
💻: https://t.co/f08sDZaK3O 
📻: 98.5 @KFOX 
📱: #SJSharks⁠⁠ app https://t.co/R8A324eNFp",90
2290,0.0,Sat Dec 01 18:58:35 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"14 shots and 23 faceoffs. It was that kind of period. 

#SJSharks https://t.co/Ebss3jDWqX",91
2291,0.0,Sat Dec 01 18:51:21 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"RT @NBCSSharks: WATCH: @SanJoseSharks Intermission Live with @BrodieNBCS, @DocBrown37 and @SoniaTyding https://t.co/I9p2kyLDrA",92
2292,0.0,Sat Dec 01 18:37:25 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,Standing O for @ErikKarlsson65 in Ottawa. 👏👏👏 https://t.co/uFn0M2pfQi,93
2293,0.0,Sat Dec 01 18:12:34 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"GAME ON! 

📺: NBCSCA 
💻: https://t.co/f08sDZaK3O 
📻: 98.5 @KFOX 
📱: #SJSharks⁠⁠ app https://t.co/y984KbJnVv",94
2294,0.0,Sat Dec 01 18:00:47 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,RT @BretHedican: .@ToyotaFanZone Listen in for Keys-2-Game on @KFOX for @SanJoseSharks vs @Senators 9:30 pm pst #NHL https://t.co/H9zT3p9Drd,95
2295,0.0,Sat Dec 01 17:57:09 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,How the #SJSharks will start things off this morning. https://t.co/fxxSx2DnWD,96
2296,0.0,Sat Dec 01 17:49:47 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,Lord of the Rings: Return of the King (2003) https://t.co/8ubwz2Wva8,97
2297,0.0,Sat Dec 01 17:36:35 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"The boys (okay, Jumbo) made @ErikKarlsson65 take a solo lap. 😂 https://t.co/TvE3Iqyide",98
2298,0.0,Sat Dec 01 17:24:54 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"The time.

It's nigh. 🎶 https://t.co/2UbB7OMTFl",99
2299,0.0,Sat Dec 01 17:11:59 +0000 2018,@SanJoseSharks,1.0,0.0,0.0,"Martin Jones gets the nod in net today. 

🗒: https://t.co/FoSfzZGaQm https://t.co/rfJpfhJ5g4",100
2300,0.906,Tue Dec 04 01:25:56 +0000 2018,@StLouisBlues,0.631,0.0,0.369,RT @stlbluesSTH: Some of our favorites from the Holiday Party! Tweet us your pics and we will pick one random winner to receive an autograp…,1
2301,0.8828,Tue Dec 04 01:22:52 +0000 2018,@StLouisBlues,0.593,0.0,0.407,RT @steffuhkneee: The @StLouisBlues STH party is a blast! So happy we got to see our favorite bear! 💙 https://t.co/HQsRN18nA7,2
2302,0.796,Tue Dec 04 01:22:44 +0000 2018,@StLouisBlues,0.728,0.0,0.272,"RT @TinaBlueAngel: At the #StlBlues season ticket holder party. Ryan O'Reilly, me, @DP_57 and Jay Bouwmeester. ALL 3 are really great guys.…",3
2303,0.69,Tue Dec 04 01:21:33 +0000 2018,@StLouisBlues,0.749,0.0,0.251,RT @LoyetMotorsport: Took the little one to see some @StLouisBlues players and @LouieSTLBlues for the holiday party tonight! https://t.co/u…,4
2304,0.7088,Tue Dec 04 01:10:08 +0000 2018,@StLouisBlues,0.753,0.0,0.247,"‘Tis the season for the @stlbluesSTH party! Thanks to everyone who joined us tonight for cookies, cards, hockey tal… https://t.co/rzRJS5P1uf",5
2305,0.4767,Mon Dec 03 23:53:49 +0000 2018,@StLouisBlues,0.693,0.0,0.307,Barclay made some new friends 🐾💙 #stlblues https://t.co/fmoB0iZE7o,6
2306,0.0,Mon Dec 03 22:35:00 +0000 2018,@StLouisBlues,1.0,0.0,0.0,.@Chilis Week in Hockey is on early tonight! Tune in to @kmox from 6:15-8 p.m. as @FerrarioKMOX &amp; @AmyMarxkors are… https://t.co/7NDhaQJ63v,7
2307,-0.4019,Mon Dec 03 22:04:45 +0000 2018,@StLouisBlues,0.769,0.231,0.0,Here's the latest on all the injured Blues. https://t.co/kx5x57ytdf #stlblues,8
2308,0.0,Mon Dec 03 21:24:15 +0000 2018,@StLouisBlues,1.0,0.0,0.0,"Armstrong says Pietrangelo (hand injury) and Fabbri (shoulder) will be re-evaluated around Christmas. Steen, Schwar… https://t.co/wX9In9O24e",9
2309,-0.4019,Mon Dec 03 21:06:06 +0000 2018,@StLouisBlues,0.863,0.137,0.0,Three players have been placed on injured reserve and three have been recalled from the @sarampage. https://t.co/m4VcZusmMV #stlblues,10
2310,-0.2714,Mon Dec 03 18:31:25 +0000 2018,@StLouisBlues,0.717,0.181,0.102,The holiday Toy Drive continues at this week's home games! Fans can drop off donations for Fire Truck O'Toys at the… https://t.co/dNa0bSgavq,11
2311,0.4199,Mon Dec 03 18:24:09 +0000 2018,@StLouisBlues,0.642,0.0,0.358,"RT @MakeAWishMOKAN: 💙 Thank you, @StLouisBlues! https://t.co/PvgTMhLVsL",12
2312,0.0129,Mon Dec 03 17:17:32 +0000 2018,@StLouisBlues,0.853,0.072,0.075,"Louie and Eddie are getting ready for the @AmEagleCU Fire vs. Police Hockey Game, but where? Tweet your guess in th… https://t.co/uvvBbB8Y3R",13
2313,0.8622,Mon Dec 03 17:00:26 +0000 2018,@StLouisBlues,0.665,0.0,0.335,RT @AmerenMissouri: We're happy to announce the charities in this year's @StLouisBlues Power Play Goals for Kids program! You can vote for…,14
2314,0.296,Mon Dec 03 02:00:01 +0000 2018,@StLouisBlues,0.901,0.0,0.099,Cortez's Make-A-Wish request was to join the #stlblues on a road trip. He did just that this week. Watch his story… https://t.co/ASDcaf9YRW,15
2315,0.0,Sun Dec 02 04:56:15 +0000 2018,@StLouisBlues,1.0,0.0,0.0,Ryan O’Reilly and Craig Berube answer questions following tonight’s game against the Coyotes. https://t.co/tl0RVzU7dS #stlblues,16
2316,0.0,Sun Dec 02 03:40:52 +0000 2018,@StLouisBlues,1.0,0.0,0.0,Final from Arizona. #stlblues https://t.co/bdADpBiBdl,17
2317,0.0,Sun Dec 02 02:47:04 +0000 2018,@StLouisBlues,1.0,0.0,0.0,https://t.co/7uq9xDz5Rj,18
2318,0.34,Sun Dec 02 02:28:11 +0000 2018,@StLouisBlues,0.87,0.0,0.13,Connauton delays the game to give the Blues their first power play of the game. #stlblues https://t.co/ByWGorQiXN,19
2319,-0.34,Sun Dec 02 02:14:28 +0000 2018,@StLouisBlues,0.821,0.179,0.0,Coyotes make it 3-1 on a crazy scramble in the Blues’ crease. #stlblues,20
2320,0.906,Tue Dec 04 01:25:56 +0000 2018,@StLouisBlues,0.631,0.0,0.369,RT @stlbluesSTH: Some of our favorites from the Holiday Party! Tweet us your pics and we will pick one random winner to receive an autograp…,21
2321,0.8828,Tue Dec 04 01:22:52 +0000 2018,@StLouisBlues,0.593,0.0,0.407,RT @steffuhkneee: The @StLouisBlues STH party is a blast! So happy we got to see our favorite bear! 💙 https://t.co/HQsRN18nA7,22
2322,0.796,Tue Dec 04 01:22:44 +0000 2018,@StLouisBlues,0.728,0.0,0.272,"RT @TinaBlueAngel: At the #StlBlues season ticket holder party. Ryan O'Reilly, me, @DP_57 and Jay Bouwmeester. ALL 3 are really great guys.…",23
2323,0.69,Tue Dec 04 01:21:33 +0000 2018,@StLouisBlues,0.749,0.0,0.251,RT @LoyetMotorsport: Took the little one to see some @StLouisBlues players and @LouieSTLBlues for the holiday party tonight! https://t.co/u…,24
2324,0.7088,Tue Dec 04 01:10:08 +0000 2018,@StLouisBlues,0.753,0.0,0.247,"‘Tis the season for the @stlbluesSTH party! Thanks to everyone who joined us tonight for cookies, cards, hockey tal… https://t.co/rzRJS5P1uf",25
2325,0.4767,Mon Dec 03 23:53:49 +0000 2018,@StLouisBlues,0.693,0.0,0.307,Barclay made some new friends 🐾💙 #stlblues https://t.co/fmoB0iZE7o,26
2326,0.0,Mon Dec 03 22:35:00 +0000 2018,@StLouisBlues,1.0,0.0,0.0,.@Chilis Week in Hockey is on early tonight! Tune in to @kmox from 6:15-8 p.m. as @FerrarioKMOX &amp; @AmyMarxkors are… https://t.co/7NDhaQJ63v,27
2327,-0.4019,Mon Dec 03 22:04:45 +0000 2018,@StLouisBlues,0.769,0.231,0.0,Here's the latest on all the injured Blues. https://t.co/kx5x57ytdf #stlblues,28
